Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Arnab,UMMA_hook_01_16x9,Chrome PC (Cadmium),2024-04-27 18:15:37,IN,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":818,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3824,""mediaOffsetMs"":2800},{""eventType"":""stopped"",""sessionOffsetMs"":17833,""mediaOffsetMs"":2962}]"
Arnab,"SPY x FAMILY: Season 1: ""The Friendship Scheme""",Chrome PC (Cadmium),2024-04-27 18:11:38,IN,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":1135469},{""eventType"":""playing"",""sessionOffsetMs"":1140,""mediaOffsetMs"":1135469},{""eventType"":""stopped"",""sessionOffsetMs"":238827,""mediaOffsetMs"":1373049}]"
Arnab,"SPY x FAMILY: Season 1: ""The Friendship Scheme""",Chrome PC (Cadmium),2024-04-27 17:54:04,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1612,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4486,""mediaOffsetMs"":3000},{""eventType"":""reposition"",""sessionOffsetMs"":4487,""mediaOffsetMs"":89945},{""eventType"":""playing"",""sessionOffsetMs"":4799,""mediaOffsetMs"":89945},{""eventType"":""stopped"",""sessionOffsetMs"":20850520,""mediaOffsetMs"":1135469}]"
Arnab,Spy x Family: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2024-04-27 17:54:01,IN,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":581,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1894,""mediaOffsetMs"":1007}]"
Arnab,UMMA_hook_01_16x9,Chrome PC (Cadmium),2024-04-27 17:53:57,IN,"[{""eventType"":""start"",""sessionOffsetMs"":19,""mediaOffsetMs"":4},{""eventType"":""playing"",""sessionOffsetMs"":832,""mediaOffsetMs"":4},{""eventType"":""paused"",""sessionOffsetMs"":4215,""mediaOffsetMs"":3160},{""eventType"":""stopped"",""sessionOffsetMs"":6094,""mediaOffsetMs"":3341}]"
Arnab,"The Office (U.S.): Season 7: ""Andy's Play""",Chrome PC (Cadmium),2024-04-27 17:32:50,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":332,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":108732,""mediaOffsetMs"":108000},{""eventType"":""reposition"",""sessionOffsetMs"":108733,""mediaOffsetMs"":135594},{""eventType"":""playing"",""sessionOffsetMs"":108827,""mediaOffsetMs"":135594},{""eventType"":""stopped"",""sessionOffsetMs"":1264558,""mediaOffsetMs"":1291164}]"
Arnab,The Office (U.S.): Season 1 - CLM 11,Chrome PC (Cadmium),2024-04-27 17:32:48,IN,"[{""eventType"":""start"",""sessionOffsetMs"":22,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":913,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2180,""mediaOffsetMs"":1122}]"
Arnab,Ted 2_hook_primary_16x9,Chrome PC (Cadmium),2024-04-27 17:32:26,IN,"[{""eventType"":""start"",""sessionOffsetMs"":52,""mediaOffsetMs"":3},{""eventType"":""playing"",""sessionOffsetMs"":654,""mediaOffsetMs"":3},{""eventType"":""paused"",""sessionOffsetMs"":4728,""mediaOffsetMs"":3953},{""eventType"":""stopped"",""sessionOffsetMs"":24087,""mediaOffsetMs"":4063}]"
Arnab,"The Office (U.S.): Season 7: ""Andy's Play""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 16:08:37,IN,"[{""eventType"":""start"",""sessionOffsetMs"":237445,""mediaOffsetMs"":960},{""eventType"":""playing"",""sessionOffsetMs"":237538,""mediaOffsetMs"":960},{""eventType"":""stopped"",""sessionOffsetMs"":237538,""mediaOffsetMs"":960}]"
Arnab,"The Office (U.S.): Season 7: ""Counseling""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 15:41:02,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":948,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":116444,""mediaOffsetMs"":115000},{""eventType"":""reposition"",""sessionOffsetMs"":116445,""mediaOffsetMs"":130005},{""eventType"":""playing"",""sessionOffsetMs"":116495,""mediaOffsetMs"":130005},{""eventType"":""paused"",""sessionOffsetMs"":996803,""mediaOffsetMs"":1009929},{""eventType"":""playing"",""sessionOffsetMs"":1313341,""mediaOffsetMs"":1010178},{""eventType"":""paused"",""sessionOffsetMs"":1520908,""mediaOffsetMs"":1217010},{""eventType"":""playing"",""sessionOffsetMs"":1577505,""mediaOffsetMs"":1217068},{""eventType"":""stopped"",""sessionOffsetMs"":1655553,""mediaOffsetMs"":1294381}]"
Arnab,The Office (U.S.): Season 1 - CLM 11,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 15:41:00,IN,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":3},{""eventType"":""playing"",""sessionOffsetMs"":872,""mediaOffsetMs"":3},{""eventType"":""stopped"",""sessionOffsetMs"":1643,""mediaOffsetMs"":583}]"
Arnab,Studio 666_hook_01_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 15:40:55,IN,"[{""eventType"":""start"",""sessionOffsetMs"":28,""mediaOffsetMs"":10},{""eventType"":""playing"",""sessionOffsetMs"":984,""mediaOffsetMs"":10},{""eventType"":""paused"",""sessionOffsetMs"":1751,""mediaOffsetMs"":486},{""eventType"":""stopped"",""sessionOffsetMs"":6395,""mediaOffsetMs"":745}]"
Arnab,Tillu Square_hook_01_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 12:02:45,IN,[]
Arnab,"The Office (U.S.): Season 7: ""Nepotism""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 08:53:21,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":792000},{""eventType"":""playing"",""sessionOffsetMs"":570,""mediaOffsetMs"":792000},{""eventType"":""stopped"",""sessionOffsetMs"":483570,""mediaOffsetMs"":1275000}]"
Arnab,The Office (U.S.): Season 1 - CLM 11,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 08:53:19,IN,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":7},{""eventType"":""playing"",""sessionOffsetMs"":753,""mediaOffsetMs"":7},{""eventType"":""stopped"",""sessionOffsetMs"":1241,""mediaOffsetMs"":288}]"
Arnab,Fifty Shades Darker_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 08:53:16,IN,"[{""eventType"":""start"",""sessionOffsetMs"":19,""mediaOffsetMs"":9},{""eventType"":""playing"",""sessionOffsetMs"":421,""mediaOffsetMs"":9},{""eventType"":""paused"",""sessionOffsetMs"":1146,""mediaOffsetMs"":576},{""eventType"":""stopped"",""sessionOffsetMs"":4213,""mediaOffsetMs"":695}]"
Arnab,"The Office (U.S.): Season 7: ""Nepotism""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 08:19:39,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1098,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":31304,""mediaOffsetMs"":30000},{""eventType"":""reposition"",""sessionOffsetMs"":31305,""mediaOffsetMs"":158423},{""eventType"":""playing"",""sessionOffsetMs"":31454,""mediaOffsetMs"":158423},{""eventType"":""paused"",""sessionOffsetMs"":34658,""mediaOffsetMs"":161000},{""eventType"":""reposition"",""sessionOffsetMs"":34659,""mediaOffsetMs"":172555},{""eventType"":""playing"",""sessionOffsetMs"":34941,""mediaOffsetMs"":172555},{""eventType"":""paused"",""sessionOffsetMs"":654955,""mediaOffsetMs"":792177}]"
Arnab,The Office (U.S.): Season 1 - CLM 11,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 08:19:37,IN,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":851,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1364,""mediaOffsetMs"":420}]"
Arnab,Venom: Let There Be Carnage_hook_03_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-27 08:19:21,IN,"[{""eventType"":""start"",""sessionOffsetMs"":42,""mediaOffsetMs"":10},{""eventType"":""playing"",""sessionOffsetMs"":763,""mediaOffsetMs"":10},{""eventType"":""paused"",""sessionOffsetMs"":8118,""mediaOffsetMs"":7121},{""eventType"":""stopped"",""sessionOffsetMs"":17666,""mediaOffsetMs"":7327}]"
Arnab,"The Office (U.S.): Season 6: ""Whistleblower""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 18:14:26,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2653,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":122286,""mediaOffsetMs"":119000},{""eventType"":""reposition"",""sessionOffsetMs"":122287,""mediaOffsetMs"":135261},{""eventType"":""playing"",""sessionOffsetMs"":122331,""mediaOffsetMs"":135261},{""eventType"":""stopped"",""sessionOffsetMs"":1272698,""mediaOffsetMs"":1285628}]"
Arnab,The Office (U.S.): Season 1 - CLM 8,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 18:14:21,IN,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1655,""mediaOffsetMs"":0}]"
Arnab,"The Office (U.S.): Season 6: ""The Chump""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 18:14:20,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1242000},{""eventType"":""playing"",""sessionOffsetMs"":1159,""mediaOffsetMs"":1242000},{""eventType"":""paused"",""sessionOffsetMs"":3314,""mediaOffsetMs"":1243938},{""eventType"":""stopped"",""sessionOffsetMs"":3343,""mediaOffsetMs"":1243989}]"
Arnab,Season 1 Plot Clip: Goodbye Earth,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 18:14:15,IN,"[{""eventType"":""start"",""sessionOffsetMs"":45,""mediaOffsetMs"":21},{""eventType"":""playing"",""sessionOffsetMs"":748,""mediaOffsetMs"":21},{""eventType"":""paused"",""sessionOffsetMs"":1611,""mediaOffsetMs"":745},{""eventType"":""stopped"",""sessionOffsetMs"":4894,""mediaOffsetMs"":850}]"
Arnab,"The Office (U.S.): Season 6: ""The Chump""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 17:51:32,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":540,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":136179,""mediaOffsetMs"":135000},{""eventType"":""reposition"",""sessionOffsetMs"":136180,""mediaOffsetMs"":149441},{""eventType"":""playing"",""sessionOffsetMs"":136224,""mediaOffsetMs"":149441},{""eventType"":""paused"",""sessionOffsetMs"":1082772,""mediaOffsetMs"":1094464},{""eventType"":""playing"",""sessionOffsetMs"":1121084,""mediaOffsetMs"":1094635},{""eventType"":""stopped"",""sessionOffsetMs"":1318897,""mediaOffsetMs"":1292448}]"
Arnab,The Office (U.S.): Season 1 - CLM 8,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 17:51:30,IN,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":624,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1809,""mediaOffsetMs"":1004}]"
Arnab,Blood of Zeus: Season 1_BREAKOUT-TALENT_DIRECT_LIFT_SERAPHIM,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 17:51:11,IN,"[{""eventType"":""start"",""sessionOffsetMs"":55,""mediaOffsetMs"":9},{""eventType"":""playing"",""sessionOffsetMs"":684,""mediaOffsetMs"":9},{""eventType"":""paused"",""sessionOffsetMs"":3492,""mediaOffsetMs"":2694},{""eventType"":""stopped"",""sessionOffsetMs"":20604,""mediaOffsetMs"":2782}]"
Arnab,"The Office (U.S.): Season 6: ""The Cover-Up""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 11:45:39,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1845,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":111140,""mediaOffsetMs"":109000},{""eventType"":""reposition"",""sessionOffsetMs"":111141,""mediaOffsetMs"":124959},{""eventType"":""playing"",""sessionOffsetMs"":111227,""mediaOffsetMs"":124959},{""eventType"":""paused"",""sessionOffsetMs"":986787,""mediaOffsetMs"":1000300},{""eventType"":""playing"",""sessionOffsetMs"":1084418,""mediaOffsetMs"":1000375},{""eventType"":""paused"",""sessionOffsetMs"":1254284,""mediaOffsetMs"":1170000},{""eventType"":""reposition"",""sessionOffsetMs"":1254285,""mediaOffsetMs"":1144215},{""eventType"":""playing"",""sessionOffsetMs"":1254769,""mediaOffsetMs"":1144215},{""eventType"":""stopped"",""sessionOffsetMs"":1393048,""mediaOffsetMs"":1282494}]"
Arnab,The Office (U.S.): Season 1 - CLM 8,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 11:45:36,IN,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":576,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1696,""mediaOffsetMs"":1002}]"
Arnab,Season 1 Plot Clip: My Happy Marriage,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 11:45:26,IN,"[{""eventType"":""start"",""sessionOffsetMs"":29,""mediaOffsetMs"":9},{""eventType"":""playing"",""sessionOffsetMs"":675,""mediaOffsetMs"":9},{""eventType"":""paused"",""sessionOffsetMs"":1700,""mediaOffsetMs"":907},{""eventType"":""playing"",""sessionOffsetMs"":1945,""mediaOffsetMs"":1001},{""eventType"":""paused"",""sessionOffsetMs"":7635,""mediaOffsetMs"":6487},{""eventType"":""stopped"",""sessionOffsetMs"":11433,""mediaOffsetMs"":6712}]"
Arnab,"SPY x FAMILY: Season 1: ""Pass or Fail?""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 10:36:00,IN,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":736232},{""eventType"":""playing"",""sessionOffsetMs"":2981,""mediaOffsetMs"":736232},{""eventType"":""stopped"",""sessionOffsetMs"":705981,""mediaOffsetMs"":1439232}]"
Arnab,"SPY x FAMILY: Season 1: ""Pass or Fail?""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 09:46:42,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2553,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":86967,""mediaOffsetMs"":84000},{""eventType"":""reposition"",""sessionOffsetMs"":86968,""mediaOffsetMs"":167939},{""eventType"":""playing"",""sessionOffsetMs"":87052,""mediaOffsetMs"":167939},{""eventType"":""paused"",""sessionOffsetMs"":656013,""mediaOffsetMs"":736080},{""eventType"":""stopped"",""sessionOffsetMs"":2456074,""mediaOffsetMs"":736232}]"
Arnab,Spy x Family: Season 1_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 09:46:38,IN,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":674,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1482,""mediaOffsetMs"":577}]"
Arnab,Season 1 Trailer: Komi Can't Communicate,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 09:46:24,IN,"[{""eventType"":""start"",""sessionOffsetMs"":37,""mediaOffsetMs"":14},{""eventType"":""playing"",""sessionOffsetMs"":600,""mediaOffsetMs"":14},{""eventType"":""paused"",""sessionOffsetMs"":2978,""mediaOffsetMs"":2282},{""eventType"":""playing"",""sessionOffsetMs"":2980,""mediaOffsetMs"":2360},{""eventType"":""paused"",""sessionOffsetMs"":11662,""mediaOffsetMs"":10894},{""eventType"":""stopped"",""sessionOffsetMs"":15274,""mediaOffsetMs"":11051}]"
Arnab,Suits: Season 1_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 06:25:29,IN,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":32},{""eventType"":""stopped"",""sessionOffsetMs"":788,""mediaOffsetMs"":32}]"
Arnab,Spy x Family: Season 1_hook_02_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 06:25:08,IN,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":4},{""eventType"":""playing"",""sessionOffsetMs"":431,""mediaOffsetMs"":4},{""eventType"":""stopped"",""sessionOffsetMs"":2778,""mediaOffsetMs"":2074}]"
Arnab,Spy x Family: Season 1_hook_02_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 06:24:29,IN,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1090,""mediaOffsetMs"":0}]"
Arnab,"The Office (U.S.): Season 6: ""Body Language""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 05:16:48,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":651,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":62772,""mediaOffsetMs"":61435},{""eventType"":""playing"",""sessionOffsetMs"":86058,""mediaOffsetMs"":61698},{""eventType"":""paused"",""sessionOffsetMs"":126447,""mediaOffsetMs"":101000},{""eventType"":""reposition"",""sessionOffsetMs"":126448,""mediaOffsetMs"":115783},{""eventType"":""playing"",""sessionOffsetMs"":126487,""mediaOffsetMs"":115783},{""eventType"":""paused"",""sessionOffsetMs"":683641,""mediaOffsetMs"":672649},{""eventType"":""playing"",""sessionOffsetMs"":799812,""mediaOffsetMs"":672785},{""eventType"":""stopped"",""sessionOffsetMs"":1414148,""mediaOffsetMs"":1287121}]"
Arnab,The Office (U.S.): Season 1 - CLM 8,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 05:16:46,IN,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":896,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1371,""mediaOffsetMs"":248}]"
Arnab,Dange_hook_primary_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-26 05:13:50,IN,"[{""eventType"":""start"",""sessionOffsetMs"":38,""mediaOffsetMs"":8},{""eventType"":""playing"",""sessionOffsetMs"":276,""mediaOffsetMs"":8},{""eventType"":""paused"",""sessionOffsetMs"":4716,""mediaOffsetMs"":4217},{""eventType"":""stopped"",""sessionOffsetMs"":176859,""mediaOffsetMs"":4409}]"
Arnab,"The Office (U.S.): Season 6: ""Secretary's Day""",Android DefaultWidevineL3Phone Android Phone,2024-04-25 18:25:33,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":554762},{""eventType"":""playing"",""sessionOffsetMs"":586,""mediaOffsetMs"":554762},{""eventType"":""paused"",""sessionOffsetMs"":3089,""mediaOffsetMs"":557137},{""eventType"":""reposition"",""sessionOffsetMs"":3089,""mediaOffsetMs"":567137},{""eventType"":""playing"",""sessionOffsetMs"":3209,""mediaOffsetMs"":566186},{""eventType"":""paused"",""sessionOffsetMs"":5303,""mediaOffsetMs"":568039},{""eventType"":""reposition"",""sessionOffsetMs"":5303,""mediaOffsetMs"":578039},{""eventType"":""playing"",""sessionOffsetMs"":5402,""mediaOffsetMs"":577237},{""eventType"":""paused"",""sessionOffsetMs"":8134,""mediaOffsetMs"":579723},{""eventType"":""reposition"",""sessionOffsetMs"":8134,""mediaOffsetMs"":589723},{""eventType"":""playing"",""sessionOffsetMs"":8204,""mediaOffsetMs"":589354},{""eventType"":""paused"",""sessionOffsetMs"":8601,""mediaOffsetMs"":589457},{""eventType"":""reposition"",""sessionOffsetMs"":8601,""mediaOffsetMs"":599457},{""eventType"":""playing"",""sessionOffsetMs"":8677,""mediaOffsetMs"":597909},{""eventType"":""paused"",""sessionOffsetMs"":702257,""mediaOffsetMs"":1291212},{""eventType"":""stopped"",""sessionOffsetMs"":702358,""mediaOffsetMs"":1291212}]"
Arnab,"The Office (U.S.): Season 6: ""Secretary's Day""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-25 18:15:25,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":784,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3679,""mediaOffsetMs"":2342},{""eventType"":""playing"",""sessionOffsetMs"":6495,""mediaOffsetMs"":2473},{""eventType"":""playing"",""sessionOffsetMs"":26482,""mediaOffsetMs"":22230},{""eventType"":""paused"",""sessionOffsetMs"":62780,""mediaOffsetMs"":59000},{""eventType"":""reposition"",""sessionOffsetMs"":62781,""mediaOffsetMs"":75034},{""eventType"":""playing"",""sessionOffsetMs"":62833,""mediaOffsetMs"":75034},{""eventType"":""stopped"",""sessionOffsetMs"":544653,""mediaOffsetMs"":556854}]"
Arnab,The Office (U.S.): Season 1 - CLM 8,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-25 18:15:25,IN,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1850,""mediaOffsetMs"":0}]"
Arnab,Siksa Neraka_hook_05_16x9,Netflix Chrome Linux (Cadmium) HTML 5,2024-04-25 18:15:18,IN,"[{""eventType"":""start"",""sessionOffsetMs"":24,""mediaOffsetMs"":10},{""eventType"":""playing"",""sessionOffsetMs"":2042,""mediaOffsetMs"":10},{""eventType"":""paused"",""sessionOffsetMs"":3922,""mediaOffsetMs"":1826},{""eventType"":""stopped"",""sessionOffsetMs"":7360,""mediaOffsetMs"":1851}]"
Arnab,"SPY x FAMILY: Season 1: ""An Interview at a Prestigious School""",Netflix Chrome Linux (Cadmium) HTML 5,2024-04-25 17:52:39,IN,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2717,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7322,""mediaOffsetMs"":4000},{""eventType"":""reposition"",""sessionOffsetMs"":7323,""mediaOffsetMs"":89945},{""eventType"":""playing"",""sessionOffsetMs"":7812,""mediaOffsetMs"":89945},{""eventType"":""stopped"",""sessionOffsetMs"":1358694,""mediaOffsetMs"":1440479}]"
